id,category,text
1325847744163024903,2,I will be some of first to take Trump covid vaccine. Praise to Trump. https://t.co/UYmqd6jBy6
1325854586695921664,0,Never in a million years would I get a vaccine for COVID.  Fucking nuts. https://t.co/F8y94FebIU
1341441408595537920,1,Watch Dr. Fauci get the COVID-19 vaccine: https://t.co/wwD4rClMmh
1325693526307377153,1,"Head of GSA refuses to start the transition process. “The delay has already gummed up discussions on critical issues, including plans to distribute a possible coronavirus vaccine, this official said.“ https://t.co/dkm8qB8YHA"
1344209083977576449,0,"Nurse gets the rona v!rus after getting vaccinated. ""Experts"" say it's cause it takes 10 to 14 days after getting the shot to develop a resistance.What do you make of this? https://t.co/s13Kn1WUhn"
1334198028362608642,1,"Red Cross leader urged countries to combat COVID-19 vaccine misinformation, which he called a 'parallel pandemic' to the disease https://t.co/w5bCsCxyF3 https://t.co/lYzQTYVcs2"
1325770995442049025,2,More good news on vaccines 👇 https://t.co/WEzKp2mUdv
1329310408025444352,1,@RahulGandhi Who is guiding / advising this leader? Covid19 ia in the hands of citizens (for using SMS) and district level administration. Centre can do very little now (till vaccine comes). GDP is a direct reflection of pandemic times and already large number of sectors are back to normal.
1336353158486867968,0,Shut the fuck up Margaret. You’re 90. The fuck you getting vaccinated for wtf is Pfizer/BioNTech y’all boutta get a real virus. Don’t allow 🍪s whadduh buncha brainwashed morons. https://t.co/cePsWHY92R
1325803482939469828,0,@DonaldJTrumpJr All pharmaceutical companies are death factories and vaccines are poisons that make people sick and die. The COVID-19 is a campaign not an illness. A disease of the economy.
1344642824982175747,0,Wouldn't  trust any Chinese vaccine. https://t.co/ygfQBIxHjr
1329041141556277251,0,Taking a vaccine with the effective rate of 95% for a virus that has a 99.7  survival rate is the definition of fucking stupid https://t.co/u7v8o1xNDg
1326130890339053568,1,@bikhim Brazil halts trials of Chinese COVID-19 vaccine - Al Jazeera English https://t.co/8r4cdqFBii via @GoogleNews
1325862714053423107,0,i'd rather eat all my meals from the Whites &amp; Kingston 7/11 than take that vaccine https://t.co/SB7nqdswyI
1325862649809285126,0,Will @fordnation botch the Covid vaccine like they did with the flu vaccine? Probably. I hope the feds manage the rollout. #onpoli #COVID19 @celliottability
1325891033746595851,2,Good news on a vaccine but only if you can afford it. 80% of countries will struggle without generic versions and Pfizer is committed to maximise profits from a patent. The world needs a patent-free solution. #TyskySour https://t.co/otJQgqHWH7
1345495359452307462,2,"I’ve had my first shot of the Pfizer vaccine. When I consented to having the vaccine, it said a second dose in 21 days, as per the manufacturer and clinical trials, not 12 weeks. What the government is doing is illegal #covid19 @MHRAgovuk @MattHancock"
1325780665405673472,0,@Matty_Neumann @ellie0tran @SkyNews Not taking any vaccine is 99.85% effective against the coronavirus...
1337805225156075526,0,I’m tired now. #bored #tired #coronalies #COVID19 #corrupt #corruptgovernment #globalelite #liesliesandmorelies #NoVaccineForMe https://t.co/N2kbYcnRMD
1325682034124218368,1,#COVID19   Mutations in coronavirus have triggered culls of all 17 million farmed mink in Denmark.  Part of the country has been put under lockdown after Danish authorities found genetic changes they say might undermine the effectiveness of future Covid-19 vaccines. https://t.co/hGNNGQG7qO
1325711260760088577,0,A new vaccine? “false hope can be devastating to individuals and shake their faith in the science of medical therapeutic development” #COVID19 #vaccines https://t.co/H5XMDfPOCO
1326661747923689479,1,Pfizer plans ‘just-in-time’ COVID-19 vaccine distribution in Canada – FreightWaves https://t.co/yWLtbNEGf9
1334318453822377984,1,"I’m willing to bet a lot of my own money the Philippines WON’T give a free COVID-19 vaccine to its people. Come back at me 🤣🤣🤣🤣 please, i dare anyone 🤣🤣 https://t.co/RFDHwimwJu"
1325852891958177792,0,I'm still not going to take a vaccine that has a 9% LESS rate survival rate than nature itself! https://t.co/MFijxh2KA4
1331967970202034176,0,"13/n Vaccine fraud? ""Vectors"", like adenovirus in Astra Zeneca's COVID-19 vaccine, generate immunity to the vector, i.e. adenovirus, and can not be administred multiple times. AZ's trial may have shown this: 1/2 dose was ""more effective"" than 2 full doses.https://t.co/7tRvlL0YYh https://t.co/x6Fp1Zdwzx"
1340415534664359938,1,I'm not angry that a Senator is getting the vaccine. I'm angry that Marco Rubio is a Senator. https://t.co/8YJw6D1Vxd
1325880942687375362,2,"The vaccine won’t work unless EVERYONE in the country has easy access. I trust that the new administration understands that, and will act accordingly. https://t.co/Xxpdw6hNTi"
1340673724668911616,2,The folks who are afraid of getting the COVID-19 vaccine are the same mf who were against parents choosing not to have their kids immunization shots
1326206219510493184,2,It's not too late to get your FREE FLU SHOT! Schedule your #flushot just like our friend Dr. Kaneez Khan from @indoamerican today!  #flushots #covid #flushot #health #vaccines #healthylifestyle #fluseason #healthyliving #immunity #cold #healthyfood #flu #coronavirus https://t.co/D4gYHhgxh8
1329160684488314883,0,This is great news but I'm not taking any vaccine for shit. I already have a great immune system and don't want them binding the covid19/ vaccine to my already healthy blood cells. Thanks but no thanks. Still great news for high risk. https://t.co/NibtH3HJEc
1329050417427202053,2,Great news on the Pfizer vaccine. https://t.co/5IoMrEkn3O
1345083836380672005,0,"Really, how will anyone know if the COVID-19 vaccine is anywhere near safe … as in not extremely toxic, dangerous and deadly?! https://t.co/W7wb4cYcGG"
1330240368231800835,2,Boris Johnson: Prioritise people with a learning disability to be vaccinated against COVID-19 - Sign the Petition! https://t.co/OAJaxggMsL via @UKChange
1347294120767868930,0,why Pfizer and another made it clear that it does not bear any consequences regarding this pseudo-vaccine on the so-called covid19 ...? he washes his hands of all kinds of complications and fatal accidents just like they did with other drugs in their earlier years!tv media lie! https://t.co/yN82QFsyqG
1335029036834283521,0,"We will just do like the Democrats, cheat. Copy the vaccine cards, in bulk. All from those of the mindless.🙌🏼👌🏼 https://t.co/aUy2WwXqGo"
1325878740598083585,2,"Best news of the year so far, well at least for the last 34 weeks! One of the many vaccines against #COVID19 being developed and looking extremely positive. We can start to see the light for 2021!!"
1337184311292829696,0,@1ThessCh5 @2_BEAST_SYSTEMS I don’t believe they will ever have something that will vaccinate against the novel coronavirus of 2019. This is something else they have wanted to administer and used the virus to push it.
1325805567764525057,2,"November 2020 might be clutch as fuck. Gets rid of @realDonaldTrump AND a real possibility of a working vaccine for #COVID19 ...I mean...WOW. Shame that fuckwit antivaxxers won't get the vaccine, thereby proving how moronic they are but I digress."
1325798830852485120,2,We’re in the middle of a massive spike and Gov Cuovid wants to SHUT DOWN vaccine distribution. Fuck. This. Guy. #VoteHimOut https://t.co/1ncdLFNaMK
1335221691778215937,2,"@angie_keathly @56blackcat Mostly because #Fauci says it’s safe.    Secondly, the side effects of the vaccine pale in comparison to the effects of #COVID19"
1338944028054855685,2,Trump had the virus he should not get the vaccine for another couple months. @VP should not get the vaccine either he claim this was a hoax with his criminal buddy. All the @GOP that called it a hoax should be moved to the back of the line. Save the true Americans first https://t.co/GBw1aOE4XR
1339650269244760070,0,@nadhimzahawi no one should have an iota of confidence in this govt to sort out a covid19 vaccine. Its all lies designed to keep us under the thumb.
1325770986571096064,2,"More good news!!! I could get used to this  Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/wtpyAh71pU"
1326129307417260033,0,"@ianjamesparsley My family don't want there's &amp; there's plenty others too 🙄 virus has 99+% recovery rate, ave age death to #COVID19 is 82. Given history with swine flu vaccine Pandemrix now banned &amp; obvious #ConflictOfInterest from #BigPharma I'll pass 🤣 https://t.co/jGAvd8WH0y"
1325767698354216960,1,Corona vaccine and it's effectiveness. https://t.co/saNtX9kZ9p
1328390766100615175,1,Russia focuses on freeze-dried vaccine doses as transport fix https://t.co/rC7C5PwOis #COVID19 #Vaccine #Immunisation #Pandemic #PublicHealth
1325825579329990660,0,"Great news for the vaccine manufacturers 🤦🏼‍♂️ your immune system is still better if you take care of yourself, exercise, eat healthily, no processed foods, sleep https://t.co/FgSTMaPJAT"
1325666010335080448,1,"The state government is ready to set up a regional Covid-19 vaccine storage centre in Chitradurga from where the vaccine will be transported to Shivamogga, Davangere, Ballari, Koppal and other neighbouring districts @santwana99 https://t.co/3xTP29F6wu"
1325829920854061056,2,"Great news #COVID19 ... perhaps now that past election day, vaccines will stop getting weaponized for political purposes ( both sides equally guilty) https://t.co/pIK7iybW30"
1326148894024224769,1,Fauci says Americans could start getting coronavirus vaccines 'very likely before the end of this year' and says he has 'no intention' of leaving his NIH job when President-elect Biden takes office. Good. https://t.co/aBlHJ312lf
1336684811247890432,0,"@roccogalatilaw PRIME MINISTER @JustinTrudeau / @CanadianPM publicly categorized the ""COVID-19"" vaccines as: ""experimental COVID-19 vaccines"".We know what the NUREMBERG CODE (1947) says about MEDICAL EXPERIMENTATION. But do the political MINISTERS OF CANADA care?https://t.co/4mYVFg4ScE https://t.co/gqvmdGpbx8"
1347078477141471232,1,Agreed but what you willing to do about it Scott? You and the seemingly millions of others. #vaccine #coronavirus https://t.co/LK4zjhBJeZ
1336468098845724681,1,"The COVID-19 vaccine is coming. So, when will you or an aging loved one receive it? https://t.co/jKVbWFNaJx #covidvaccine"
1330864868900167682,2,I run on coffee and vaccine good news ☺️ https://t.co/uYdoPjhSNM
1325852039922978822,0,@NicolaSturgeon 😂 😂 😂 😂 😂 😂 😂 Covid-19 is a hoax #novaccine
1344228897819414530,1,@howtohedgefund @morgan_murphy If you have coronavirus it’s too late for the vaccine. The vaccine is strictly to prevent you from getting it.
1343643179921403904,0,@WHO To hell with your fraudulent covid-19 vaccine. We don't need it
1329054595130257408,0,Fuck you and your vaccine. But Grand Rising to all my beautiful melanated people who ain’t taking this shit 😎 https://t.co/wUcq8dFuIH
1344220272493170689,1,"“We know from the vaccine clinical trials that it’s going to take about 10 to 14 days for you to start to develop protection from the vaccine,” Ramers said.“That first dose we think gives you somewhere around 50%, and you need that second dose to get up to 95%,” Ramers added. https://t.co/RF7SRcPYxK"
1325789850990080000,1,"https://t.co/qK0k0zsFTl  09/11/2020 06.46 PM As all my students know that in my lectures, I predicted that Coronavirus vaccine will come around Mid Nov 2020. That also come true. Due to that Dow Jones Future shoot up"
1329069798370717697,2,Wow. It’s amazing that this vaccine has been developed from scratch in like 6 months. https://t.co/PlvZXrirlO
1337172846322221058,1,Interesting. Coronavirus vaccine triggers HIV false-positive results? Backs up the rumor that the virus escaped from a Chinese lab researching an HIV vaccine. https://t.co/0j1mN2JolZ
1325923306676101127,2,Good News: Pfizer COVID-19 vaccine 90 p.c efficient in part 3 https://t.co/mL1vidmoEf
1329056280527384577,2,This is very good to see. My aunt died of covid/pneumonia related issues a few days ago. WEAR YOUR FUCKING MASKS. SOCIAL DISTANCE. GET YOUR GODDAMN VACCINES. (Unless you're one of the people allergic to vaccines. Then don't do that. Don't die. Protect yourself.) https://t.co/rtcBNAzcvA
1329082364425748486,2,More amazing vaccine news. They need to get a move on emergency authorization though. I get they want to follow the rules and whatnot but thousands are dying every day. We need this shot rolled out yesterday. https://t.co/r6okoxLF0J
1334582468184334338,1,Facebook to remove debunked claims about coronavirus vaccines https://t.co/w11RTLV4EI #business https://t.co/ANDdBcZ2J6
1325821792888496128,1,I've seen no less than a dozen companies claim to have a vaccine since March. #COVID19 #vaccine
1332398987895328771,1,$PFE  11/27/2020 | 06:02am EST share with twitter share with LinkedIn share with facebook By Chester Tay  Malaysia has signed an agreement to procure a Covid-19 vaccine from Pfizer (Malaysia) Sdn. Bhd. to immunize 6.4 million of... https://t.co/7jvgewWwzB
1326224356293414914,0,Ethicist Suggests People Should Be Paid to Accept COVID-19 Vaccine $CNSP https://t.co/C61KpIVbRR #biomed #vaccine https://t.co/7ghtZ383NZ
1325839995815391233,0,Think I’ll pass on the NWO vaccine 👋👋👋Bill Gates says Pfizer has best shot at early COVID-19 vaccine https://t.co/N4NNEc3BMM via @nypost
1338568790083252225,0,@nytimes Just because this black nurse is shown taking this vaccine doesn't mean black people will trust this vaccine. I will have to see how many people this drug save people before I even think about taking it. This product may give me Covid-19 and then I might die.
1328173867890860032,0,Not true! Gov. Cuomo stated that he didn't trust the vaccine that was developed by the Trump admin and President stated he wouldn't send it unless the Gov asked for it. https://t.co/lJ7pVXMxaK
1336514498706849794,1,Centre introduces Co-WIN app to self-register for Covid-19 vaccine: https://t.co/sGreaZ2L6f via @eOrganiser
1326130958203052033,1,"If the existing common cold coronaviruses give some form of protection against Covid-19, does that mean that the Covid-19 vaccine will give some form of protection against the common cold coronaviruses? Will the common cold become slightly less common once we vaccinate everyone?"
1328640174516002816,2,"#VaccinesWork .When the #coronavirus will be available to everyone, not getting vaccinated at your own risk isn't gonna put vaccinated (immunized) people at risk. https://t.co/IKS4xD3O7i"
1329767117395275777,0,"No way am I getting a #GOP-approved #vaccine, unless #Biden and #Fauci says it’s safe. Fuck the Grand Ol’ Party and #Trump.  #OperationWarpSpeed #Maderna #Pfizer https://t.co/wP1T4sNDBI"
1339929454894854144,1,That was an extremely difficult decision to make#COVID19 #Vaccine
1339244074394652677,1,How Are You Nervous About The Coronavirus Vaccine But Not Scared To Do This…[WATCH] https://t.co/Lhg0XPx9G1
1336264056542474241,2,First person in the world (outside of a trial) given Covid-19 vaccine in the UK. I am fortunate to live in a country where vaccines are given for free via our National Health Service (NHS). https://t.co/Gc9YYwFIIp
1340252549618647040,1,"Only 24% of Israelis willing to get coronavirus vaccine immediately - poll: Some 23% of Israeli's don't know if the vaccine is safe, 17% think it is not safe, and 6% are sure it is not safe. https://t.co/8XdYAcYxxj JPost https://t.co/0awcMYvA2e"
1337485084857917440,2,I do not think this is true or that they’d roll out a vaccine that could cause infertility. https://t.co/dH1hHtFXFT
1340031101218254848,1,A new @UMich study incl. @umichsph's Kenneth Resnicow finds that appealing to people's concerns for their loved ones could overcome resistance to mask-wearing. And it may have implications for encouraging people to get the new #COVID19 vaccine.READ: https://t.co/wzzHiiz8DL ⬅️ https://t.co/nD1Msj2d6D
1329081971293577219,0,So everybody's vaccine is 94-8 95% successful.  Still too fast. Still not taking it https://t.co/xR9HFBtClT
1326103840211558401,2,"@andydalessio21 @BANGONDOOR @kittymost @Labourheartland If you're going to claim a Covid-19 vaccine is a ""poison"" then you need to back that up with hard evidence ."
1329347105656332289,2,"Why I’m planning to get a COVID-19 RNA vaccine: low, mostly theoretical risks https://t.co/8d2vgjxuUq"
1325707913529348096,0,@angie_rasmussen Remember this is about pushing an un-tested vaccine on the world population through a massive fear agenda! Even though this virus is less deadly than the common flu! Welcome to the New World Order #Plandemic #Agenda21 #ID2020 #Operationlockstep #Quantumtattoo #Coronavirus #Covid
1325786831477149696,2,"Great news and achievement on a #vaccine for #Covid19. However, give it five minutes and wait for the nutjobs and anti-vaxxers appearing on the news arguing it contains a Bill Gates chip or some shit.   Because “balance”.  #Pfizer"
1337103592541614082,0,@michellemalkin Herd immunity will not work and Vaccines will not work because Covid19 Virus is made in a laboratory as a bioweapon as declared by Chinese Virologist Li-Ming Yan
1339123958071709698,2,Free Vaccine !! https://t.co/LR7VE4dunq
1334065144947732481,1,The UK approves the BioNTech/Pfizer COVID-19 vaccine for emergency use – TechCrunch https://t.co/FLluW2C2bQ
1325770655573401600,2,"Answered Prayer #coronavirus   The first coronavirus vaccine can prevent more than 90% of people from getting Covid-19, a preliminary analysis shows  The developers - Pfizer and BioNTech - described it as a ""great day for science and humanity"". https://t.co/Dc7byt63Pw"
1336673544370057217,1,How can one transmit a virus that they had taken a vaccine to prevent them from contracting? 🤔 https://t.co/lveM89kf3d
1325866221426921478,0,"Boris said “when a vaccine is approved, us in England will be ready to use it” bold of you to assume so bozza cause I for one, am fuckin out. Your scamdemic is a joke now, just give it up.  #COVID19 #CovidVaccine #IDoNotConsent #NoVaccine"
1325887121639563270,2,"@ZaminIqbal @leilaluheshi To answer the original question, yes, those numbers are normal for vaccine trials! https://t.co/W2JF8211FN"
1325816245783044096,2,"@ari_russian My brother and his wife are suffering from covid19 right now. They describe as  hellish.  I may consider a vaccine. Before their illness, I would have said no way."
1344269917504163840,0,California ER nurse tests positive for COVID-19 a week after getting vaccine https://t.co/EdHcM06XqY Facts Are In!!!!# I'm not getting a vaccine!!!!#X.
1339683599499575296,0,"@CharKat26 @MBGov Actually my comprehension is probably more than adequate. Your assumptions perhaps less so. Not an antivaxxer, quite the opposite. BUT, vaccines have not at all been proven to eliminate Covid19 for any length of time, and they are useless for treating people already infected"
1325862272384851968,0,I highly doubt that this vaccine is going to be effective. The reality is that Covid19 is not that dangerous. There will also certainly be significant risks getting a rushed vaccine. But so be it. Let the sheep get vaccinated and then we can hopefully move on from this Scamdemic
1346821024122363907,0,So here’s where we are:PCR test - falseAdmissions- falsified Deaths - falsified For a virus that 99.97% of people will survive No mRNA vaccine has EVER been licensed for use on humans. Until nowParliament is voting today on laws it has already passed#coronavirus
1325776360535699456,2,Hallelujah!  Pfizer and BioNTech’s Covid-19 vaccine found to be '90% effective' https://t.co/4GUskzXHPB
1325688319972241408,1,"MORE: UK gov't, social media networks agree measures to tackle COVID-19 vaccine disinformation  #SputnikUpdates https://t.co/44dlPgxaE8"
1325867718851981313,2,This is exciting news!  Though I’m not sure I’m mentally prepared for our next major polarization: vaccine advocates vs anti-vaxxers 😩 https://t.co/0r64Nh4Y7W
1325870206237995009,2,@DonaldJTrumpJr @realDonaldTrump @VP @IvankaTrump  Good news.  Will take Covid-19 vaccine first to ease out safety concerns: Pfizer CEO
1327483871382933504,1,"Russia, China in lead as Philippines seeks deals for Covid-19 vaccines https://t.co/xRAHBwzOMo"
1325985742569476098,0,"Sorry, Not taking any vaccine no matter how much I love our President. What surprises me, that you are for a vaccine when all the world knows the evil that has been cause by Bill Gates and Dr. Fauci against the American people. Ask Dr. Judy Mikovits @DrJudyAMikovits https://t.co/pBiekrNCoP"
1325706113891790848,1,#Covid19 vaccine is here💊 https://t.co/xK3UMSENN1
1326248114651623426,0,The fuckin vaccine causes Inflammation around the spinal cord ...................why tf would you take it https://t.co/ofh97aq2m9
1337197320778166272,2,"@JeffBezos you have mastered the delivery world. Will you help get this vaccine spread across America? You made a lot of money through the pandemic, can you help us out? Sincerely, your customers. https://t.co/2ATcJD5CfI"
1326748200590430209,1,"“If the plan is approved, concertgoers can purchase a ticket but will be required to provide either proof of vaccination or a negative Coronavirus test result produced 24-72 hours before the event” idk still seems risky. https://t.co/x7hjJAvCI6"
1325864779609743362,2,No shit if a vaccine is made we gonna use it 🤧 https://t.co/0gLPDFFmkp
1345314872859516928,0,"@LockdownNo @CMO_England More untested crazy vaccine plans. The rest of the world now see us as a rogue state. Our ""science"" is too crazy for them!https://t.co/IlwyvwAXZ9"
1328329002264702978,2,Moderna vaccine found highly effective against Covid-19 https://t.co/9atyZbvSvK   #coronavirus #covid-19 #vaccine #virus
1336217112000475136,1,@realDonaldTrump Trump administration refused offer to buy millions more Pfizer vaccine doses https://t.co/86UbbPXCCF
1325878299936120838,2,Good News: Pfizer COVID-19 vaccine 90 percent effective in phase 3 https://t.co/cXb4WUZ0VV
1334138763530760192,1,Seven questions HR is asking about COVID-19 vaccinations https://t.co/ZiJrRI8X9t https://t.co/eKTu3GVygV
1340139032760655872,2,Tomorrow I am getting the COVID-19 vaccine. Health care employees get it first!
1329131901701992450,2,Here’s something no ones talking about... what if the coronavirus vaccine turns out to be the start of something like I Am Legend??
1325675382188593152,1,"the gsa adminstrator @GSAEmily is not following the law, but apparently taking direction from trump, and not signing the required documents to begin the transition.  the delay is affecting many things, including covid19 vaccine distribution.    unconscionable. https://t.co/QQpSPmGkNg"
1325783212019355651,2,An effective COVID-19 vaccine in the horizon!
1326211742540705793,2,"We all want a safe and effective vaccine as soon as possible. But this timetable makes no sense. I can't wait until January, when we can rely on representations made by fed agencies.   HHS Secretary: Coronavirus 'general vaccination' programs by spring https://t.co/JCGyOjrYsQ"
1336572135372939265,1,@Peston The placebo WAS a vaccine! Just not against COVID-19 but meningitis!
1337274410663866372,0,@musttravelmore Vaccine success rate is 70-95%Death rate is 0.02% (w/o vaccine) You take the call! :) https://t.co/TgbkFg7Rex
1338938766287720449,2,Public can have real confidence in the excellence and thoroughness of the Covid-19 vaccine approval process https://t.co/Z628ReyGM5
1326204810413006848,1,Coronavirus: How COVID vaccine would be delivered to millions across the UK - and challenges that lie ahead | UK News | Sky News https://t.co/bVXNpJ25h2
1332363013400170497,1,COVID-19 vaccines are coming to Miami. Hospitals want to figure out who will get them https://t.co/yAxbhd9jzx via @MiamiHerald @conarck
1325952499816271872,0,"@LynneBailey The new lauded #coronavirus vaccine and #BillGates --the man who wants the world population massively diminished-- are linked in every way. The media is trying to sell this toxic, untried pile of poison, though acting out (as Boris did) the need to be a little bit cautious."
1325954608678772742,0,I don’t believe a word of it! #COVID19 #vaccine is #DNA changing. What are long term effects? Do you know what’s in #vaccines? @HPVSideEffects @VaccineResist @VACTRUTH   https://t.co/Wx05pVI6QG https://t.co/kbHiuzNgMz https://t.co/8dRqP4g4kH
1338010025953013760,0,"I don’t trust this vaccine that @US_FDA doesn't approve from @pfizer or @moderna_tx i want real doctors to explain what’s in #CORONAVIRUS @china Wuhan Diseases they concocted HIVAids, EBOLA, SARS to make SARS-Cov2 WTF @realDonaldTrump @JustinTrudeau but @BorisJohnson gave UK? https://t.co/2VmIcYcInN"
1326244732155072513,1,BioNTech CEO sees full data set for COVID-19 vaccine in two to three weeks $BNTX $PFE
1325771002282975237,2,This is great news. But would you be in a rush to try a brand new vaccine? https://t.co/YSb4ueMCVY
1325778463110868994,1,"Coronavirus vaccine from Pfizer, BioNTech prevents COVID-19, early results show https://t.co/Bv3CbhK41R via @BioPharmaDive"
1334920501727260673,1,Private or public health? CVS and Walgreens spearhead effort to vaccinate nursing home residents  against coronavirus  https://t.co/gEwyXX7dL3
1334602189633966080,1,The U.S. #airline industry and its pilots are essential to the distribution of a COVID-19 vaccine. Congress and government leaders must #ExtendPSP now to ensure critical infrastructure is in place to distribute a vaccine—American lives depend on it @sentoddyoung.
1329081519076372481,2,The good news is two biotech firms just announced promising COVID vaccines and are asking for urgent FDA approval. The not as good news is Georgia lacks a plan to get a new vaccine to people most susceptible to the #coronavirus https://t.co/NZnpfx1MaS
1325992489090756608,0,"There is no way in hell that I am going to take that vaccine, everybody needs to do their homework on that vaccine, it messes with your DNA on the RA side of it, it actually reconstructs part of your DNA, it has some amazing side effects, please read about it https://t.co/Z61rK2f7P2"
1327729822416707584,1,"""...concern that there may be widespread refusal to accept COVID-19 vaccination. Many parallels to our current challenges...can be found in a largely forgotten episode from Brazilian history: the Vaccine Revolt of 1904."" https://t.co/vYVOP0vsA9"
1325901244184059904,2,@IvankaTrump Good news about a potential #vaccine.  Now advise your father to give a concession speech today.  #CovidVaccine #Corona #COVID19 #TrumpConcede #BidenTransition
1327376975166631937,2,"I have family, friends in New York, and a lot of peers I worked with on Wall Street. Killer @NYGovCuomo strikes again by refusing the vaccine. https://t.co/81r34JnZ03"
1325770784095301632,1,#COVID19 : Pfizer and BioNTech’s Covid-19 vaccine found to be 90% effective .   https://t.co/PhHJFD02nc
1336673424551387136,1,"« You may be surprised to learn that of the trio of long-awaited coronavirus vaccines, the most promising, Moderna, had been designed by January 13. » 😲👇https://t.co/chB8gGioTk #covid19 #vaccines"
1346186081549639680,2,"Lockdown is obviously the right thing, but wouldn’t it be great if while we’re in lockdown Bojo would sort out test and trace and actually vaccinate us... #COVID19"
1325980911914151938,2,@AP I hear the Covid-19 vaccine will turn you into a dog and make you fuck squirrels 🐿
1328426467366113280,2,Amazing these coronavirus vaccines are 90-95% effective......according to the companies that made them 👀
1336235583782481920,1,COVID-19 vaccine: Enniskillen native becomes first in world to receive Pfizer/BioNTech coronavirus jab outside a clinical trial: https://t.co/qtkLvyVoxS
1326058991710040064,0,I 100% understand how serious COVID-19 is and can be - various family members have had it - but I'm not entirely sure how I feel about this proposed vaccine.  Am I alone in feeling concerned about it?  Matt Hancock's smug look on the news doesn't help.  #vaccine #COVID19
1325954609945391104,0,Vaccines take time. No way should this be a quick process.    Coronavirus: How long does it really take to get a vaccine ready? We explain to you the process | The Times of India https://t.co/GraRHmMdXc
1325817226725892097,0,@aHighSlapshot @Breaking911 That was Cuomo plan to kill as many elderly to get the numbers off to pull a pan demic off and people freely let these corrupt fuckers trample on our rights! I haven’t worn a mask yet! And I won’t! And I won’t get a vaccine for covid19 either! #Biteme
1325833916687724547,0,"RNA vaccines that manipulate the literal structure of our species forEVER?  I think I'll pass, maybe people aren't aware of the difference with this COVID-19 jab."
1325672362029834240,1,Kids are participating in COVID-19 vaccine trials. Here's what their parents think https://t.co/6i4gMVwzQl
1331561275286048773,1,Canada has not struck licensing deals to manufacture the vaccines domestically. Trudeau said Canada doesn’t have “any domestic production capacity for vaccines.” Canada gets an extended pandemic while we wait for others to vaccinate their citizens. #FireTrudeau #FireHadju https://t.co/TPjchbM8QK
1346420986694967296,0,"@nbc6 The Controversial COVID-19 Vaccine Should be Given to Leaders Firsthttps://t.co/mRAPPJvdnIThe CCP not only created the virus, but also lie about the vaccine. Now the vaccine will cause hidden dangers after hundreds of millions of people being vaccinated"
1325962320296734722,0,As long as you don't mandate it I don't care what vaccines you have.  You know #Covid19 was used to create nasty DNA altering vaccines and that you did this to beat those dangerous vaccines. https://t.co/D2HWuNbPO7
1343991947585794049,2,@GwenNgwenya So you rape and murder my daughter and receive vaccinations before my wife who has covid19 because overcrowded prisons..... ok we in SA
1325824138867601410,0,Who wants to be first in line for the rushed vaccine? After you.... https://t.co/WKw9WuTD44
1333057259178344449,1,"Serum Institute rejects charges levelled by vaccine trial participant, threatens to seek damages #COVID19 #COVIDー19 #covid_19Ke #coronavirus #Corona #CoronavirusLockdownUK #CoronaUpdate #CoronavirusNewYork #Covid_19 https://t.co/I4C6cOXWoh"
1325805388067983360,1,The only 100% effective Covid-19 vaccine is abstinence.
1343735434254442496,1,The elderly are vaccinated *first* in Germany : @GovernorRon of #Florida has prioritised the elderly in #Florida : Where else in the US are the elderly likewise vaccinated first? #COVID19 https://t.co/NK67AEymUE
1335040955490193408,1,"Biden urges taking coronavirus vaccine, wearing masks but says they shouldn’t be mandatory https://t.co/ITMywp1d3T #FoxNews"
1326047204285571073,1,Why Pfizer’s ultra-cold COVID-19 vaccine will not be at the local pharmacy any time soon https://t.co/HMMdugPbxE
1335646579626131456,1,Adapted yellow fever vaccine may protect against COVID-19 https://t.co/x6h0gbh0NM
1326130745669246978,2,"Encouraging news - but just as with the new Pfizer coronavirus vaccine, a long way to go, still https://t.co/3AmKz4YQDj"
1325952405922570241,2,IMPORTANT GOOD NEWS Today a successful vaccine of COVID-19 was found although it dose not kill Covid 100% it kills 90% and thats pretty much success so at this rate America will be back to normal by 2021 and this vaccine is still in testing so don’t start going out in public  yet
1326078407491252225,0,"ME: ""I refuse to take the Mark of the Beast COVID-19 vaccine.""  DEMOCRAT: ""But you won't have a choice in the matter.""  ME: ""Whaddaya mean I won't have a choice in the matter? MY body, MY choice."""
1325822304815894531,0,"No way im letting that mass murderer Bill Gates, inject me with a 'vaccine' that will actually kill millions and implant microchip tracking devices into us all....  I like to let my phone and social media track me instead https://t.co/5muTjokgo1"
1325837801385029632,0,"Just putting this on record: the ecstatic reaction to tentative news of a vaccine for covid-19 is overwrought and unwise. Look back in two years time and if it worked well with no side effects, that's the time for congratulations. #vaccine #COVID19"
1334994403216265216,1,COVID-19 vaccine likely won't be mandated in Wisconsin https://t.co/ayQze4KEea
1325846798355869697,0,@realDonaldTrump Poisoned #vaccine avoid as much as you csn   #vaccines  have side effects and that can have consequences on immune systems This may have impacts on children future2 You never know the ingredients used   This is the reason of why they've created #COVID19   https://t.co/86OE7c6kn5
1338525298774724611,2,funny how the ppl to first be vaccinated are the same ones who called it a hoax and spread dangerous misinformation...huh it’s almost like this thing is real 🙃 https://t.co/g19l8Sx5L7
